employee_id,age,gender,location,department,job_role,tenure_months,salary,performance_rating,engagement_score,promotion_last_2yrs,remote_status,attrition
E08899,34,Female,Redmond,Product,Program Manager,51,135500,3,70,1,Onsite,No
E08900,35,Female,London,Sales,Account Executive,15,131700,3,65,1,Onsite,Yes
E08901,48,Female,Redmond,Customer Support,Support Team Lead,112,120300,4,76,0,Onsite,No
E08902,34,Female,Austin,Marketing,Growth Marketing Manager,99,115800,3,58,0,Hybrid,No
E08903,34,Male,Redmond,Sales,Sales Operations Analyst,46,149300,5,71,0,Onsite,Yes
E08904,36,Male,Toronto,Engineering,Data Engineer,50,130000,4,57,0,Hybrid,No
E08905,37,Female,New York,Finance,Financial Analyst,151,142100,4,64,0,Onsite,No
E08906,48,Female,Austin,Finance,Accounting Analyst,48,122200,2,64,0,Onsite,No
E08907,32,Female,London,Sales,Sales Operations Analyst,24,126500,3,78,1,Hybrid,No
E08908,35,Male,Dublin,Sales,Business Development Rep,32,131100,3,84,0,Remote,Yes
E08909,30,Male,Dublin,Product,UX Research Coordinator,98,163000,5,78,0,Remote,No
E08910,45,Female,Austin,Sales,Sales Operations Analyst,36,135500,3,42,1,Remote,Yes
E08911,42,Male,Seattle,Customer Support,Support Team Lead,24,89900,4,52,0,Onsite,No
E08912,32,Female,Bangalore,Engineering,Software Engineer,140,161200,3,73,0,Remote,No
E08913,33,Female,Redmond,Finance,Finance Manager,65,119500,4,69,0,Onsite,No
E08914,43,Male,Chicago,Marketing,Content Strategist,43,74100,3,71,0,Hybrid,No
E08915,37,Female,New York,Customer Support,Support Team Lead,128,105700,3,73,0,Hybrid,No
E08916,40,Male,Toronto,Engineering,Software Engineer,96,157700,4,74,0,Remote,Yes
E08917,37,Male,Atlanta,IT,IT Support Engineer,107,134300,4,64,0,Hybrid,Yes
E08918,51,Female,Redmond,Engineering,Senior Software Engineer,122,140000,3,70,1,Hybrid,No
E08919,47,Female,New York,Engineering,Senior Software Engineer,92,158000,3,89,1,Remote,No
E08920,33,Female,Seattle,IT,Cloud Operations Analyst,39,99200,3,75,0,Onsite,No
E08921,38,Female,Atlanta,Operations,Process Improvement Analyst,81,124800,4,72,0,Remote,No
E08922,31,Female,Redmond,Sales,Sales Manager,57,117600,4,70,0,Hybrid,No
E08923,32,Male,Atlanta,IT,Cloud Operations Analyst,37,97600,3,61,0,Hybrid,No
E08924,33,Male,Atlanta,Sales,Account Executive,93,158700,4,62,1,Hybrid,No
E08925,48,Female,Dallas,Sales,Sales Manager,93,146300,5,66,1,Onsite,Yes
E08926,56,Male,Atlanta,IT,Security Analyst,109,141600,5,64,0,Hybrid,No
E08927,41,Female,New York,Finance,FP&A Analyst,133,124400,4,80,0,Remote,No
E08928,52,Male,Dublin,Marketing,Content Strategist,122,140300,4,70,0,Hybrid,No
E08929,44,Male,Dublin,HR,HR Analyst,42,113600,4,81,1,Onsite,No
E08930,53,Female,Atlanta,Product,UX Research Coordinator,116,146600,4,69,0,Hybrid,Yes
E08931,52,Female,Dallas,Engineering,Senior Software Engineer,85,141500,3,81,1,Hybrid,Yes
E08932,42,Male,Atlanta,Customer Support,Escalations Analyst,48,105200,4,86,1,Remote,No
E08933,32,Female,London,Operations,Operations Manager,41,95100,4,63,0,Onsite,No
E08934,43,Male,Dallas,Product,Program Manager,120,163300,4,51,0,Hybrid,No
E08935,43,Female,Chicago,Engineering,Engineering Manager,51,150100,4,97,0,Hybrid,Yes
E08936,44,Female,Dallas,Customer Support,Support Specialist,69,110300,5,62,0,Onsite,No
E08937,53,Female,Seattle,Customer Support,Support Team Lead,44,92500,5,68,0,Remote,No
E08938,38,Male,Dallas,Operations,Process Improvement Analyst,158,110200,4,70,1,Remote,No
E08939,36,Male,London,HR,HR Analyst,136,125500,4,70,0,Hybrid,No
E08940,34,Female,Dublin,IT,Security Analyst,39,93500,3,96,1,Remote,No
E08941,34,Male,Chicago,Marketing,Campaign Manager,31,95100,3,69,0,Hybrid,No
E08942,39,Female,Seattle,Product,UX Research Coordinator,6,133700,3,71,0,Hybrid,No
E08943,35,Male,Redmond,HR,HR Analyst,117,122200,4,85,0,Hybrid,Yes
E08944,52,Female,Toronto,Finance,Finance Manager,65,124600,4,87,0,Hybrid,No
E08945,28,Male,Redmond,IT,IT Support Engineer,46,107600,4,63,0,Onsite,Yes
E08946,54,Male,Redmond,Sales,Business Development Rep,31,134900,4,43,0,Onsite,No
E08947,47,Female,London,IT,Systems Analyst,80,110700,3,64,1,Onsite,No
E08948,27,Male,Dallas,Engineering,Engineering Manager,5,165700,3,69,0,Remote,No
E08949,45,Male,Seattle,IT,Security Analyst,137,131000,4,90,1,Hybrid,No
E08950,52,Female,Seattle,Product,Product Manager,28,138700,4,78,1,Hybrid,No
E08951,44,Male,Redmond,Engineering,Engineering Manager,104,180400,5,82,1,Remote,No
E08952,39,Female,Seattle,Marketing,Campaign Manager,35,118600,3,54,0,Hybrid,No
E08953,26,Female,London,IT,Systems Analyst,136,144000,4,65,0,Remote,No
E08954,57,Male,Seattle,Engineering,Data Engineer,60,158500,3,73,0,Hybrid,No
E08955,42,Female,Austin,Operations,Operations Manager,18,100700,3,59,1,Remote,No
E08956,38,Male,Bangalore,Operations,Operations Analyst,56,98800,3,67,1,Remote,No
E08957,37,Male,Redmond,Engineering,Engineering Manager,63,127200,3,69,1,Onsite,No
E08958,34,Male,Dallas,Operations,Operations Manager,71,118900,5,88,0,Hybrid,No
E08959,35,Female,New York,Operations,Process Improvement Analyst,129,105000,3,58,0,Hybrid,No
E08960,31,Female,Chicago,Customer Support,Customer Success Manager,88,108100,2,57,0,Hybrid,No
E08961,36,Male,New York,Engineering,Engineering Manager,18,110900,4,65,1,Hybrid,No
E08962,43,Female,Austin,IT,IT Support Engineer,68,108600,4,70,0,Hybrid,No
E08963,41,Non-Binary,London,Product,Program Manager,92,142300,5,84,0,Onsite,No
E08964,30,Female,New York,Marketing,Marketing Analyst,53,111300,4,78,1,Remote,No
E08965,47,Female,Seattle,Marketing,Campaign Manager,64,114500,3,75,0,Remote,No
E08966,36,Female,London,Product,Product Manager,36,142200,4,64,1,Hybrid,Yes
E08967,40,Female,Dublin,Product,Program Manager,95,176300,4,73,1,Onsite,No
E08968,41,Female,Redmond,Sales,Sales Manager,48,113600,3,66,0,Hybrid,No
E08969,35,Female,Chicago,HR,People Program Manager,108,128000,5,75,0,Remote,No
E08970,31,Female,Chicago,Marketing,Marketing Analyst,97,113300,3,47,0,Onsite,Yes
E08971,42,Female,Toronto,Product,Program Manager,94,133300,4,82,0,Hybrid,No
E08972,49,Female,Dublin,Product,UX Research Coordinator,95,161600,4,62,0,Hybrid,No
E08973,33,Male,Bangalore,HR,Recruiter,58,108400,3,68,0,Hybrid,No
E08974,36,Female,Atlanta,Engineering,Senior Software Engineer,78,148300,4,90,0,Hybrid,No
E08975,37,Male,Redmond,Engineering,Engineering Manager,113,136400,3,71,0,Hybrid,No
E08976,42,Female,Seattle,Customer Support,Support Specialist,71,72500,3,56,0,Remote,No
E08977,43,Male,Redmond,Product,Product Analyst,37,130000,3,90,1,Hybrid,No
E08978,33,Female,Toronto,Operations,Operations Manager,44,100200,3,61,0,Onsite,Yes
E08979,29,Female,Redmond,Customer Support,Support Specialist,157,101800,4,55,0,Hybrid,No
E08980,30,Female,Toronto,HR,People Program Manager,82,131700,2,50,0,Hybrid,Yes
E08981,34,Female,Redmond,Marketing,Campaign Manager,41,84300,4,76,1,Remote,No
E08982,41,Male,Seattle,Product,Product Analyst,42,126400,3,86,0,Onsite,No
E08983,26,Female,Redmond,Finance,Accounting Analyst,30,97000,5,80,0,Hybrid,No
E08984,26,Female,Seattle,HR,HR Business Partner,26,106400,3,65,0,Hybrid,No
E08985,39,Male,Bangalore,Customer Support,Support Specialist,77,92300,4,70,0,Onsite,No
E08986,54,Male,Redmond,Sales,Sales Operations Analyst,135,125700,4,85,0,Hybrid,No
E08987,38,Male,Austin,Marketing,Growth Marketing Manager,42,100800,4,71,1,Hybrid,No
E08988,29,Male,Bangalore,Customer Support,Customer Success Manager,19,83500,3,61,0,Onsite,No
E08989,58,Male,Dublin,Engineering,Senior Software Engineer,92,159600,4,79,0,Hybrid,No
E08990,38,Male,Redmond,HR,HR Analyst,41,118300,3,70,0,Onsite,No
E08991,34,Female,Redmond,Sales,Sales Operations Analyst,40,95300,2,80,0,Hybrid,No
E08992,38,Non-Binary,Redmond,Product,Product Manager,73,118100,3,91,1,Hybrid,No
E08993,33,Female,Bangalore,Marketing,Content Strategist,93,120200,3,71,0,Onsite,No
E08994,28,Female,London,Sales,Business Development Rep,80,119700,3,83,1,Hybrid,No
E08995,28,Female,Dallas,Legal,Paralegal,80,149300,3,59,0,Hybrid,Yes
E08996,36,Male,Atlanta,IT,Systems Analyst,95,101300,3,97,1,Onsite,No
E08997,44,Female,Atlanta,Engineering,Data Engineer,22,137400,5,87,0,Hybrid,No
E08998,41,Female,Redmond,Sales,Sales Manager,76,107600,2,85,0,Hybrid,No
E08999,38,Female,Toronto,Marketing,Content Strategist,49,108000,3,67,0,Hybrid,No
E09000,41,Female,Dallas,Marketing,Campaign Manager,30,112800,4,38,0,Hybrid,No
E09001,31,Female,Dublin,Operations,Process Improvement Analyst,162,128000,4,49,0,Onsite,No
E09002,30,Male,Redmond,Finance,FP&A Analyst,33,102700,3,50,0,Onsite,No
E09003,39,Male,Dublin,Legal,Contract Analyst,91,143100,4,48,0,Hybrid,Yes
E09004,32,Female,Dallas,Sales,Account Executive,49,114300,2,57,0,Onsite,Yes
E09005,40,Female,Redmond,Finance,FP&A Analyst,61,119200,3,57,0,Remote,No
E09006,50,Female,Redmond,HR,Recruiter,37,124000,4,92,1,Hybrid,No
E09007,46,Male,Seattle,Product,Product Analyst,59,134200,4,70,0,Hybrid,No
E09008,37,Female,London,Product,Product Analyst,49,135100,3,55,0,Remote,No
E09009,42,Female,Dublin,Sales,Sales Operations Analyst,40,140800,5,58,0,Hybrid,No
E09010,45,Male,Bangalore,Finance,Financial Analyst,59,122100,4,72,0,Onsite,No
E09011,37,Female,London,Operations,Business Operations Specialist,37,87500,4,49,0,Hybrid,No
E09012,58,Male,Atlanta,Customer Support,Support Team Lead,36,69100,4,88,1,Hybrid,No
E09013,43,Male,Chicago,Operations,Business Operations Specialist,54,113000,4,80,0,Hybrid,No
E09014,39,Female,Seattle,Operations,Operations Analyst,68,112900,4,76,0,Onsite,No
E09015,26,Female,Redmond,Sales,Sales Manager,141,144900,4,59,0,Hybrid,Yes
E09016,28,Male,Seattle,Marketing,Campaign Manager,104,99800,4,63,1,Hybrid,No
E09017,30,Male,New York,Engineering,Senior Software Engineer,108,150500,4,69,0,Hybrid,No
E09018,32,Male,Redmond,Product,Product Analyst,18,134500,5,93,0,Hybrid,No
E09019,37,Male,Redmond,Operations,Operations Analyst,84,141700,5,92,1,Hybrid,No
E09020,33,Male,Dallas,Operations,Process Improvement Analyst,95,103600,4,71,0,Remote,No
E09021,44,Female,Chicago,Sales,Account Executive,32,130800,5,68,1,Remote,No
E09022,28,Male,Seattle,Finance,Finance Manager,47,114200,2,85,0,Remote,Yes
E09023,46,Male,London,Finance,FP&A Analyst,84,126800,4,51,0,Hybrid,Yes
E09024,42,Male,Bangalore,Customer Support,Customer Success Manager,74,114600,4,65,0,Hybrid,Yes
E09025,40,Male,Atlanta,Engineering,Data Engineer,155,164800,5,73,0,Hybrid,No
E09026,35,Female,Atlanta,Finance,Finance Manager,26,123900,3,72,0,Remote,No
E09027,45,Female,Austin,Product,Product Manager,87,138400,3,62,0,Onsite,Yes
E09028,27,Female,Austin,Marketing,Growth Marketing Manager,52,117400,2,63,0,Remote,No
E09029,33,Male,Redmond,HR,People Program Manager,78,119700,3,76,1,Remote,No
E09030,28,Male,Seattle,Sales,Business Development Rep,41,114800,3,79,0,Remote,No
E09031,43,Female,Austin,Customer Support,Support Specialist,78,83900,3,59,0,Hybrid,No
E09032,34,Male,Bangalore,Engineering,Software Engineer,110,165100,5,88,1,Onsite,No
E09033,25,Female,Toronto,HR,People Program Manager,38,101200,3,74,0,Hybrid,No
E09034,32,Male,Dallas,Customer Support,Customer Success Manager,36,105400,5,56,0,Hybrid,No
E09035,36,Female,Redmond,Product,Product Analyst,41,160300,5,68,0,Onsite,No
E09036,32,Female,London,Sales,Sales Operations Analyst,110,113300,3,66,0,Remote,No
E09037,41,Male,Seattle,HR,Recruiter,69,117100,3,59,1,Hybrid,Yes
E09038,38,Male,Seattle,Customer Support,Support Specialist,94,69400,2,66,0,Hybrid,No
E09039,31,Female,Austin,HR,Recruiter,100,122700,4,70,0,Hybrid,No
E09040,35,Female,Bangalore,Customer Support,Support Team Lead,138,88100,3,58,0,Remote,No
E09041,34,Female,Bangalore,Product,Product Analyst,51,133400,3,66,0,Remote,No
E09042,35,Female,Dallas,Legal,Legal Operations Specialist,32,128700,5,95,0,Onsite,No
E09043,46,Male,Chicago,Engineering,Engineering Manager,119,142100,3,61,0,Onsite,No
E09044,30,Female,Seattle,Finance,Finance Manager,100,112900,3,66,0,Remote,No
E09045,36,Male,Seattle,Engineering,Senior Software Engineer,31,147700,3,66,0,Hybrid,No
E09046,48,Female,Redmond,HR,Recruiter,44,105300,3,82,0,Hybrid,No
E09047,30,Female,Redmond,Engineering,Engineering Manager,28,141000,3,82,1,Hybrid,No
E09048,34,Female,Redmond,Operations,Operations Manager,72,119800,4,67,0,Remote,No
E09049,45,Female,Dublin,Product,Product Analyst,70,136200,5,91,0,Hybrid,No
E09050,35,Male,Toronto,Sales,Account Executive,166,108700,4,70,1,Remote,No
E09051,49,Male,New York,Customer Support,Escalations Analyst,89,104800,3,67,1,Hybrid,No
E09052,29,Male,Redmond,HR,People Program Manager,150,144600,4,51,0,Remote,No
E09053,39,Non-Binary,Dublin,Customer Support,Support Team Lead,27,104000,4,41,0,Remote,Yes
E09054,56,Female,Seattle,IT,Cloud Operations Analyst,85,123400,4,80,1,Hybrid,Yes
E09055,37,Female,Redmond,Marketing,Campaign Manager,66,100200,3,79,0,Remote,No
E09056,36,Female,Redmond,Product,Program Manager,47,143400,3,65,0,Hybrid,No
E09057,46,Male,Redmond,Customer Support,Support Team Lead,73,74400,3,65,0,Onsite,No
E09058,27,Female,Dallas,Legal,Legal Operations Specialist,74,107500,2,75,1,Hybrid,No
E09059,44,Female,Austin,Sales,Sales Operations Analyst,6,129600,3,70,0,Hybrid,No
E09060,32,Female,Redmond,Engineering,Data Engineer,28,142700,4,74,0,Hybrid,No
E09061,38,Male,Redmond,IT,IT Support Engineer,64,134400,4,93,0,Hybrid,No
E09062,47,Male,Atlanta,Product,UX Research Coordinator,134,159300,3,64,0,Remote,No
E09063,28,Female,Redmond,Engineering,Senior Software Engineer,64,131700,3,65,0,Hybrid,No
E09064,35,Female,Redmond,IT,Cloud Operations Analyst,90,135700,5,79,0,Hybrid,No
E09065,59,Male,New York,Product,Product Manager,56,142300,3,77,0,Hybrid,No
E09066,33,Male,Bangalore,Customer Support,Customer Success Manager,8,71500,5,64,0,Onsite,No
E09067,36,Female,Dublin,Engineering,Senior Software Engineer,27,139100,4,82,0,Hybrid,No
E09068,36,Female,Atlanta,Finance,FP&A Analyst,70,105200,4,78,0,Hybrid,No
E09069,37,Non-Binary,Bangalore,Sales,Business Development Rep,30,121700,4,74,0,Onsite,No
E09070,37,Female,Toronto,Engineering,Senior Software Engineer,79,153300,3,40,0,Onsite,Yes
E09071,34,Female,Redmond,Marketing,Marketing Analyst,11,95000,5,74,0,Onsite,No
E09072,38,Female,Atlanta,Customer Support,Support Specialist,51,82300,4,69,0,Hybrid,No
E09073,24,Female,Atlanta,Engineering,Data Engineer,37,151400,3,69,0,Hybrid,No
E09074,49,Female,Dallas,Marketing,Campaign Manager,65,100200,2,52,1,Hybrid,Yes
E09075,29,Female,London,Marketing,Growth Marketing Manager,11,104000,3,66,0,Remote,No
E09076,45,Female,London,Sales,Account Executive,65,125100,4,72,0,Remote,No
E09077,37,Female,Seattle,Sales,Business Development Rep,64,131900,5,89,0,Hybrid,No
E09078,29,Female,Atlanta,Finance,FP&A Analyst,26,136400,5,88,1,Onsite,No
E09079,40,Male,Bangalore,Marketing,Content Strategist,147,124100,5,84,1,Hybrid,No
E09080,29,Female,Austin,Sales,Account Executive,5,114800,4,45,0,Hybrid,Yes
E09081,40,Male,Austin,Product,Program Manager,128,175200,2,58,0,Onsite,Yes
E09082,35,Male,Austin,IT,Cloud Operations Analyst,33,119400,3,73,0,Hybrid,No
E09083,33,Male,Redmond,Product,Product Analyst,49,136500,5,70,0,Hybrid,No
E09084,50,Female,Austin,HR,HR Analyst,31,86000,2,49,0,Hybrid,Yes
E09085,46,Female,Chicago,HR,HR Business Partner,136,121900,3,66,0,Hybrid,No
E09086,35,Female,Redmond,Legal,Legal Operations Specialist,67,129800,4,82,0,Hybrid,Yes
E09087,37,Male,New York,Customer Support,Escalations Analyst,66,78500,5,75,0,Onsite,No
E09088,25,Male,Atlanta,Product,Product Analyst,23,139100,4,93,1,Hybrid,No
E09089,36,Female,Dublin,Engineering,Data Engineer,116,149600,3,86,1,Remote,No
E09090,30,Male,Seattle,Marketing,Content Strategist,30,101300,4,76,0,Hybrid,No
E09091,31,Male,Chicago,Customer Support,Customer Success Manager,71,89700,3,58,0,Remote,Yes
E09092,30,Male,London,Sales,Sales Operations Analyst,17,115600,5,60,1,Hybrid,Yes
E09093,33,Female,Dallas,Finance,Accounting Analyst,23,103900,3,48,0,Hybrid,Yes
E09094,34,Female,Atlanta,Legal,Compliance Analyst,43,111400,3,49,0,Hybrid,No
E09095,36,Male,London,Product,Product Manager,38,157100,4,97,0,Onsite,No
E09096,33,Male,Seattle,Marketing,Growth Marketing Manager,74,129500,4,74,0,Onsite,Yes
E09097,41,Male,Bangalore,Engineering,Engineering Manager,48,149800,4,84,1,Hybrid,No
E09098,36,Male,Seattle,IT,Cloud Operations Analyst,14,116700,4,60,0,Hybrid,No
E09099,44,Male,Austin,Engineering,Software Engineer,103,156000,4,58,0,Hybrid,No
E09100,36,Male,Chicago,Product,Product Analyst,55,149200,3,37,0,Hybrid,No
E09101,37,Non-Binary,Dublin,Sales,Sales Operations Analyst,38,112100,5,58,0,Hybrid,No
E09102,51,Male,New York,Finance,Finance Manager,21,98200,3,55,0,Onsite,Yes
E09103,31,Female,Redmond,Sales,Business Development Rep,55,134000,3,81,0,Hybrid,No
E09104,37,Male,Dublin,Product,Product Manager,13,136300,5,75,0,Remote,No
E09105,32,Female,New York,Customer Support,Customer Success Manager,96,95700,5,66,0,Hybrid,No
E09106,42,Male,Redmond,Engineering,Software Engineer,60,141500,4,80,0,Onsite,No
E09107,46,Female,Atlanta,Product,Program Manager,42,148600,5,72,0,Hybrid,No
E09108,32,Male,Atlanta,Engineering,Engineering Manager,26,127400,2,69,0,Onsite,No
E09109,26,Male,Bangalore,Product,Product Analyst,70,150200,2,86,0,Hybrid,No
E09110,37,Female,Dallas,Sales,Business Development Rep,28,138500,5,83,0,Remote,No
E09111,32,Female,Seattle,Engineering,Data Engineer,68,154500,4,77,0,Remote,No
E09112,33,Female,Austin,Finance,Accounting Analyst,75,108400,4,82,0,Hybrid,No
E09113,48,Female,Dallas,Engineering,Software Engineer,123,168200,5,78,0,Onsite,No
E09114,52,Male,Redmond,IT,IT Support Engineer,19,96800,3,86,0,Hybrid,No
E09115,27,Male,London,IT,Security Analyst,110,109300,5,98,1,Hybrid,No
E09116,53,Male,Dallas,Sales,Account Executive,114,151700,4,84,0,Hybrid,No
E09117,34,Female,Austin,Product,Program Manager,131,142400,3,79,1,Hybrid,No
E09118,35,Male,Redmond,Engineering,Data Engineer,31,156200,3,94,0,Hybrid,No
E09119,36,Male,London,Engineering,Senior Software Engineer,83,147000,5,81,0,Remote,No
E09120,32,Female,New York,Sales,Account Executive,30,93000,4,75,0,Hybrid,Yes
E09121,26,Female,London,Product,UX Research Coordinator,43,122500,4,67,0,Hybrid,No
E09122,47,Male,Atlanta,Finance,Accounting Analyst,7,136600,4,81,0,Remote,Yes
E09123,36,Male,Austin,Engineering,Data Engineer,63,152100,3,63,0,Hybrid,No
E09124,54,Male,Austin,Engineering,Engineering Manager,77,143200,5,77,0,Hybrid,No
E09125,44,Male,Chicago,Product,UX Research Coordinator,33,127300,4,58,0,Onsite,Yes
E09126,31,Female,New York,Customer Support,Escalations Analyst,141,92300,3,67,0,Hybrid,No
E09127,42,Male,London,Product,Product Analyst,81,147100,4,84,1,Remote,No
E09128,33,Female,Seattle,Finance,Financial Analyst,84,116200,4,80,0,Remote,No
E09129,27,Female,Redmond,Product,Product Analyst,56,161000,3,55,0,Hybrid,Yes
E09130,47,Female,Dublin,Marketing,Growth Marketing Manager,124,138600,3,53,0,Hybrid,Yes
E09131,42,Female,Redmond,Finance,Financial Analyst,124,140600,4,87,0,Onsite,No
E09132,43,Female,Dublin,Finance,Accounting Analyst,87,121400,3,69,1,Remote,No
E09133,37,Male,New York,IT,Cloud Operations Analyst,37,105900,4,76,0,Remote,No
E09134,24,Female,Toronto,Product,Product Manager,164,124100,2,68,1,Hybrid,Yes
E09135,45,Non-Binary,Atlanta,Product,UX Research Coordinator,25,145600,4,56,0,Onsite,No
E09136,37,Male,Redmond,Product,Program Manager,91,134300,4,93,1,Hybrid,Yes
E09137,29,Male,Dallas,Sales,Sales Manager,39,120700,4,37,0,Onsite,No
E09138,32,Female,Dublin,Product,Product Manager,39,121500,2,60,0,Hybrid,No
E09139,49,Male,Dallas,HR,HR Analyst,36,117500,3,71,0,Onsite,No
E09140,36,Male,Redmond,IT,Security Analyst,29,120300,4,91,0,Onsite,No
E09141,48,Male,London,Sales,Sales Operations Analyst,106,120900,3,50,0,Hybrid,Yes
E09142,35,Male,Dallas,Engineering,Data Engineer,131,149300,5,57,0,Hybrid,No
E09143,30,Male,Toronto,Product,UX Research Coordinator,92,139100,4,51,0,Onsite,No
E09144,38,Male,Bangalore,Customer Support,Escalations Analyst,48,73600,2,58,0,Onsite,Yes
E09145,46,Female,Dublin,Customer Support,Customer Success Manager,60,70800,3,33,0,Hybrid,Yes
E09146,40,Male,Chicago,Operations,Operations Manager,88,101600,4,81,0,Hybrid,No
E09147,53,Male,Toronto,Sales,Sales Operations Analyst,49,113300,3,39,0,Hybrid,No
E09148,29,Male,Redmond,Product,Program Manager,55,153500,4,68,0,Hybrid,No
E09149,43,Male,Atlanta,Customer Support,Escalations Analyst,69,103800,4,74,0,Hybrid,No
E09150,38,Female,Seattle,Engineering,Engineering Manager,31,158200,4,71,0,Onsite,Yes
E09151,40,Male,Seattle,Product,Program Manager,69,134500,3,75,1,Remote,No
E09152,40,Male,Chicago,Finance,FP&A Analyst,72,120700,4,55,1,Onsite,No
E09153,32,Female,Bangalore,Sales,Sales Operations Analyst,106,106300,3,52,1,Hybrid,Yes
E09154,51,Male,Austin,Customer Support,Escalations Analyst,168,116100,3,66,0,Remote,No
E09155,54,Female,Bangalore,Finance,Finance Manager,34,112500,3,78,0,Remote,No
E09156,43,Male,Redmond,Engineering,Software Engineer,33,149500,4,70,0,Onsite,No
E09157,29,Male,Seattle,Operations,Process Improvement Analyst,115,121000,4,70,0,Onsite,Yes
E09158,30,Female,Redmond,Operations,Process Improvement Analyst,78,120000,3,60,0,Remote,No
E09159,50,Female,Dublin,Customer Support,Customer Success Manager,35,89500,3,66,0,Hybrid,No
E09160,27,Female,Atlanta,Customer Support,Customer Success Manager,88,102300,4,79,1,Remote,No
E09161,50,Male,Dallas,IT,Cloud Operations Analyst,36,104500,4,90,0,Hybrid,No
E09162,49,Male,Redmond,Finance,FP&A Analyst,62,128800,3,83,1,Hybrid,No
E09163,52,Non-Binary,Austin,Marketing,Marketing Analyst,61,103000,3,49,0,Remote,Yes
E09164,40,Male,Chicago,Product,Program Manager,45,135500,5,68,0,Remote,No
E09165,39,Male,London,Operations,Business Operations Specialist,124,117500,3,78,0,Hybrid,No
E09166,31,Female,Redmond,Customer Support,Support Team Lead,54,85700,4,55,0,Onsite,No
E09167,39,Male,London,Engineering,Data Engineer,150,162500,5,51,1,Remote,Yes
E09168,51,Female,Dublin,Product,Product Analyst,75,158900,5,88,0,Hybrid,No
E09169,46,Male,Austin,Marketing,Campaign Manager,133,117600,3,81,1,Remote,No
E09170,40,Female,Bangalore,Legal,Legal Operations Specialist,12,121300,3,72,0,Hybrid,Yes
E09171,30,Male,New York,Engineering,Data Engineer,133,152700,3,59,1,Remote,Yes
E09172,49,Female,Seattle,Legal,Paralegal,32,115400,5,84,0,Hybrid,Yes
E09173,51,Male,Bangalore,Finance,Financial Analyst,154,140000,5,65,0,Onsite,No
E09174,40,Male,Dallas,Legal,Contract Analyst,149,135700,5,81,0,Hybrid,No
E09175,29,Male,Austin,Operations,Process Improvement Analyst,76,108700,5,63,0,Hybrid,No
E09176,31,Female,Seattle,Product,Product Analyst,13,146100,4,55,0,Hybrid,No
E09177,56,Female,Redmond,Operations,Process Improvement Analyst,56,99900,4,54,0,Remote,No
E09178,31,Female,Redmond,Sales,Business Development Rep,87,134200,4,60,0,Remote,No
E09179,26,Female,Bangalore,Customer Support,Support Specialist,102,72400,2,45,1,Onsite,Yes
E09180,38,Female,Chicago,Sales,Business Development Rep,87,125700,3,88,1,Remote,No
E09181,42,Female,Atlanta,Engineering,Software Engineer,95,159500,3,78,0,Hybrid,No
E09182,47,Male,Chicago,Sales,Sales Operations Analyst,12,121400,4,85,0,Remote,No
E09183,29,Female,New York,HR,People Program Manager,74,97000,2,75,1,Onsite,No
E09184,37,Male,Seattle,Sales,Sales Manager,125,114600,3,64,0,Hybrid,Yes
E09185,29,Female,Redmond,Engineering,Senior Software Engineer,102,156400,4,67,0,Hybrid,No
E09186,38,Male,Atlanta,Finance,FP&A Analyst,71,128800,3,67,1,Onsite,No
E09187,52,Female,Redmond,Product,Program Manager,149,170100,4,41,0,Hybrid,No
E09188,45,Female,Redmond,Sales,Sales Manager,122,143100,2,63,0,Remote,No
E09189,46,Male,Bangalore,Sales,Sales Manager,40,120400,2,58,0,Hybrid,No
E09190,39,Male,Bangalore,Finance,FP&A Analyst,39,126800,4,84,1,Hybrid,No
E09191,42,Female,Seattle,Customer Support,Support Specialist,31,69500,3,65,0,Hybrid,Yes
E09192,44,Male,Dublin,Finance,Financial Analyst,45,102800,3,79,1,Hybrid,No
E09193,42,Male,Seattle,Operations,Business Operations Specialist,65,90600,3,78,1,Hybrid,No
E09194,30,Female,Redmond,Customer Support,Customer Success Manager,66,99100,5,49,0,Onsite,Yes
E09195,30,Female,Dallas,Sales,Business Development Rep,35,116100,5,76,0,Remote,No
E09196,38,Male,Dallas,Product,Product Manager,46,156200,4,77,1,Remote,No
E09197,41,Female,Seattle,Legal,Contract Analyst,58,112100,2,41,0,Hybrid,No
E09198,34,Male,Toronto,Customer Support,Support Specialist,23,78500,4,70,0,Hybrid,Yes
E09199,28,Male,Seattle,Product,Product Manager,52,148000,2,65,0,Hybrid,No
E09200,47,Female,Bangalore,HR,HR Business Partner,146,142300,3,65,0,Remote,No
E09201,28,Male,Redmond,Marketing,Marketing Analyst,108,125600,4,57,0,Onsite,No
E09202,47,Female,New York,HR,People Program Manager,85,98700,4,66,0,Hybrid,No
E09203,33,Male,Redmond,Product,UX Research Coordinator,128,141400,4,77,0,Hybrid,No
E09204,46,Female,Redmond,Engineering,Senior Software Engineer,87,155200,3,74,0,Hybrid,No
E09205,51,Male,Chicago,Engineering,Software Engineer,126,157400,4,78,1,Hybrid,No
E09206,26,Female,London,Marketing,Growth Marketing Manager,56,110600,4,74,1,Onsite,No
E09207,38,Male,Bangalore,Engineering,Engineering Manager,22,144400,3,92,1,Hybrid,No
E09208,39,Female,Toronto,Product,Product Manager,41,139500,5,87,0,Hybrid,No
